,id_solicitante,renta,pension,tipo_pension,estado_civil,pension_conyuge
600,601,12000,33951,tipo_10,viudo/a,
601,602,15000,20967,tipo_5,soltero/a,
602,603,12000,11677,tipo_1,viudo/a,26705
603,604,21000,14597,tipo_2,viudo/a,8378
604,605,18000,34579,tipo_10,viudo/a,16462
605,606,15000,31799,tipo_10,soltero/a,34495
606,607,12000,41018,tipo_10,casado/a,34149
607,608,15000,33692,tipo_10,viudo/a,
608,609,15000,36827,tipo_10,soltero/a,
609,610,18000,42054,tipo_10,soltero/a,29985
610,611,12000,18125,tipo_4,soltero/a,23539
611,612,21000,42277,tipo_10,casado/a,
612,613,21000,26834,tipo_8,soltero/a,
613,614,12000,37334,tipo_10,viudo/a,17438
614,615,0,7991,tipo_1,soltero/a,26527
615,616,0,33086,tipo_10,soltero/a,
616,617,0,28878,tipo_9,casado/a,
617,618,12000,36630,tipo_10,soltero/a,
618,619,12000,35392,tipo_10,casado/a,
619,620,0,39772,tipo_10,viudo/a,
620,621,21000,10119,tipo_1,soltero/a,31857
621,622,8400,19684,tipo_5,soltero/a,
622,623,12000,7387,tipo_1,viudo/a,15028
623,624,12000,11182,tipo_1,viudo/a,
624,625,12000,13312,tipo_2,viudo/a,
625,626,8400,29431,tipo_10,soltero/a,
626,627,0,21278,tipo_6,viudo/a,26994
627,628,21000,29996,tipo_10,viudo/a,
628,629,18000,40066,tipo_10,soltero/a,
629,630,8400,32646,tipo_10,viudo/a,
630,631,18000,30736,tipo_10,casado/a,25293
631,632,0,40165,tipo_10,casado/a,10568
632,633,21000,30470,tipo_10,casado/a,13303
633,634,8400,24329,tipo_7,viudo/a,
634,635,15000,11673,tipo_1,soltero/a,
635,636,0,7962,tipo_1,casado/a,
636,637,8400,14054,tipo_2,soltero/a,
637,638,0,20867,tipo_5,soltero/a,
638,639,18000,16344,tipo_3,soltero/a,
639,640,18000,22790,tipo_6,soltero/a,
640,641,12000,29616,tipo_10,casado/a,24925
641,642,12000,34127,tipo_10,soltero/a,
642,643,15000,21253,tipo_6,soltero/a,
643,644,12000,27295,tipo_8,casado/a,
644,645,12000,37962,tipo_10,soltero/a,
645,646,8400,30751,tipo_10,casado/a,
646,647,0,32068,tipo_10,casado/a,
647,648,12000,13434,tipo_2,soltero/a,
648,649,12000,39744,tipo_10,viudo/a,
649,650,12000,32662,tipo_10,soltero/a,
650,651,0,21844,tipo_6,viudo/a,
651,652,15000,12324,tipo_1,viudo/a,
652,653,0,10284,tipo_1,viudo/a,26134
653,654,12000,21597,tipo_6,casado/a,
654,655,21000,11944,tipo_1,casado/a,23273
655,656,21000,36257,tipo_10,viudo/a,
656,657,0,12538,tipo_1,casado/a,
657,658,21000,7969,tipo_1,soltero/a,
658,659,18000,39138,tipo_10,viudo/a,25562
659,660,18000,31512,tipo_10,viudo/a,20472
660,661,21000,28183,tipo_9,viudo/a,37871
661,662,15000,14093,tipo_2,viudo/a,
662,663,21000,11576,tipo_1,casado/a,
663,664,15000,10262,tipo_1,casado/a,11149
664,665,15000,9049,tipo_1,casado/a,27279
665,666,0,30232,tipo_10,viudo/a,
666,667,12000,7005,tipo_1,soltero/a,
667,668,21000,18686,tipo_4,soltero/a,
668,669,12000,23054,tipo_6,viudo/a,
669,670,18000,25080,tipo_7,viudo/a,
670,671,15000,20938,tipo_5,viudo/a,
671,672,0,13293,tipo_2,soltero/a,
672,673,18000,11119,tipo_1,soltero/a,7128
673,674,21000,15450,tipo_3,casado/a,
674,675,18000,32889,tipo_10,soltero/a,
675,676,0,37404,tipo_10,viudo/a,
676,677,0,15704,tipo_3,casado/a,
677,678,12000,30014,tipo_10,viudo/a,
678,679,8400,16473,tipo_3,viudo/a,13235
679,680,8400,15348,tipo_3,viudo/a,
680,681,12000,15377,tipo_3,soltero/a,
681,682,18000,33223,tipo_10,casado/a,35324
682,683,12000,39638,tipo_10,viudo/a,31198
683,684,12000,30012,tipo_10,soltero/a,
684,685,12000,33375,tipo_10,viudo/a,
685,686,18000,22210,tipo_6,casado/a,
686,687,0,17435,tipo_4,viudo/a,
687,688,15000,28565,tipo_9,casado/a,
688,689,12000,12528,tipo_1,viudo/a,
689,690,15000,18044,tipo_4,soltero/a,33960
690,691,21000,13647,tipo_2,casado/a,
691,692,21000,24701,tipo_7,soltero/a,38207
692,693,21000,9155,tipo_1,soltero/a,26166
693,694,8400,13630,tipo_2,casado/a,
694,695,0,9621,tipo_1,viudo/a,11578
695,696,21000,39086,tipo_10,casado/a,
696,697,8400,20059,tipo_5,casado/a,
697,698,21000,25516,tipo_8,soltero/a,30289
698,699,18000,37099,tipo_10,soltero/a,
699,700,0,18291,tipo_4,soltero/a,
700,701,12000,23273,tipo_7,soltero/a,
701,702,12000,21112,tipo_6,viudo/a,40010
702,703,21000,41945,tipo_10,casado/a,13488
703,704,8400,20315,tipo_5,viudo/a,
704,705,0,37313,tipo_10,viudo/a,
705,706,12000,8805,tipo_1,casado/a,
706,707,0,34601,tipo_10,soltero/a,
707,708,18000,41891,tipo_10,viudo/a,12198
708,709,8400,12449,tipo_1,soltero/a,
709,710,12000,17802,tipo_4,soltero/a,
710,711,21000,34957,tipo_10,casado/a,23030
711,712,21000,7537,tipo_1,soltero/a,
712,713,15000,26390,tipo_8,soltero/a,
713,714,15000,19490,tipo_5,viudo/a,
714,715,15000,18171,tipo_4,soltero/a,9743
715,716,8400,37353,tipo_10,soltero/a,38815
716,717,12000,25672,tipo_8,soltero/a,
717,718,15000,23238,tipo_7,casado/a,
718,719,0,12908,tipo_2,casado/a,33923
719,720,12000,27990,tipo_9,soltero/a,33378
720,721,18000,27136,tipo_8,casado/a,
721,722,8400,7109,tipo_1,viudo/a,
722,723,8400,27543,tipo_9,soltero/a,
723,724,0,38158,tipo_10,viudo/a,
724,725,21000,42053,tipo_10,viudo/a,26383
725,726,15000,17952,tipo_4,casado/a,
726,727,8400,27537,tipo_9,soltero/a,
727,728,12000,27721,tipo_9,casado/a,21685
728,729,12000,20034,tipo_5,viudo/a,
729,730,21000,37204,tipo_10,viudo/a,40890
730,731,0,28170,tipo_9,soltero/a,
731,732,21000,42533,tipo_10,casado/a,37414
732,733,21000,27164,tipo_8,soltero/a,
733,734,18000,28035,tipo_9,casado/a,
734,735,8400,37852,tipo_10,casado/a,
735,736,21000,15334,tipo_3,viudo/a,
736,737,0,32013,tipo_10,casado/a,14988
737,738,18000,7529,tipo_1,soltero/a,38893
738,739,18000,28770,tipo_9,viudo/a,21590
739,740,8400,7934,tipo_1,casado/a,
740,741,8400,28492,tipo_9,viudo/a,
741,742,0,7577,tipo_1,casado/a,24818
742,743,15000,35682,tipo_10,soltero/a,
743,744,8400,40491,tipo_10,viudo/a,34538
744,745,18000,25775,tipo_8,soltero/a,29998
745,746,8400,17101,tipo_4,casado/a,36066
746,747,18000,15003,tipo_3,viudo/a,
747,748,15000,33316,tipo_10,casado/a,
748,749,12000,28872,tipo_9,casado/a,
749,750,8400,7870,tipo_1,casado/a,
750,751,8400,28138,tipo_9,viudo/a,24782
751,752,15000,13871,tipo_2,casado/a,
752,753,21000,10081,tipo_1,viudo/a,
753,754,0,7384,tipo_1,casado/a,38497
754,755,0,18843,tipo_4,viudo/a,
755,756,21000,41995,tipo_10,viudo/a,
756,757,18000,25948,tipo_8,viudo/a,
757,758,0,42550,tipo_10,casado/a,
758,759,18000,8101,tipo_1,casado/a,38450
759,760,8400,21885,tipo_6,soltero/a,7841
760,761,12000,38418,tipo_10,soltero/a,
761,762,0,17956,tipo_4,soltero/a,24443
762,763,21000,6804,tipo_1,casado/a,
763,764,21000,38082,tipo_10,casado/a,
764,765,8400,23841,tipo_7,viudo/a,33946
765,766,21000,41593,tipo_10,viudo/a,14582
766,767,18000,11344,tipo_1,soltero/a,18465
767,768,18000,13768,tipo_2,casado/a,42334
768,769,0,27680,tipo_9,soltero/a,
769,770,8400,17190,tipo_4,viudo/a,
770,771,8400,23839,tipo_7,viudo/a,
771,772,18000,36407,tipo_10,soltero/a,
772,773,8400,26476,tipo_8,casado/a,
773,774,0,28524,tipo_9,soltero/a,
774,775,8400,28090,tipo_9,soltero/a,
775,776,8400,13625,tipo_2,casado/a,37924
776,777,21000,40322,tipo_10,casado/a,
777,778,18000,19262,tipo_5,casado/a,
778,779,0,21985,tipo_6,viudo/a,
779,780,0,41671,tipo_10,viudo/a,
780,781,12000,23048,tipo_6,viudo/a,
781,782,21000,16578,tipo_3,casado/a,
782,783,0,12641,tipo_2,viudo/a,7528
783,784,15000,19053,tipo_5,viudo/a,
784,785,18000,7100,tipo_1,viudo/a,
785,786,21000,10058,tipo_1,viudo/a,
786,787,18000,10968,tipo_1,casado/a,38828
787,788,15000,19326,tipo_5,viudo/a,15397
788,789,0,21424,tipo_6,viudo/a,
789,790,15000,25113,tipo_7,soltero/a,
790,791,8400,36633,tipo_10,viudo/a,
791,792,8400,38488,tipo_10,soltero/a,
792,793,8400,18682,tipo_4,viudo/a,
793,794,15000,29850,tipo_10,soltero/a,
794,795,15000,7103,tipo_1,viudo/a,
795,796,12000,40254,tipo_10,soltero/a,
796,797,15000,31028,tipo_10,viudo/a,15752
797,798,18000,30109,tipo_10,soltero/a,15031
798,799,18000,25511,tipo_8,casado/a,23025
799,800,8400,24724,tipo_7,viudo/a,
800,801,21000,37722,tipo_10,casado/a,
801,802,21000,30194,tipo_10,casado/a,
802,803,21000,20982,tipo_5,viudo/a,18058
803,804,12000,40538,tipo_10,casado/a,
804,805,0,14586,tipo_2,soltero/a,
805,806,18000,14734,tipo_3,casado/a,10765
806,807,0,10626,tipo_1,soltero/a,33321
807,808,8400,15022,tipo_3,casado/a,
808,809,21000,11315,tipo_1,casado/a,
809,810,8400,17635,tipo_4,soltero/a,
810,811,15000,18642,tipo_4,casado/a,
811,812,12000,23915,tipo_7,soltero/a,
812,813,21000,15864,tipo_3,viudo/a,14120
813,814,15000,17253,tipo_4,viudo/a,
814,815,15000,31315,tipo_10,soltero/a,
815,816,21000,17665,tipo_4,casado/a,27641
816,817,15000,24361,tipo_7,viudo/a,33413
817,818,15000,7906,tipo_1,casado/a,
818,819,0,18432,tipo_4,viudo/a,28991
819,820,0,12604,tipo_2,casado/a,36832
820,821,12000,9190,tipo_1,soltero/a,
821,822,0,41491,tipo_10,soltero/a,
822,823,0,21082,tipo_6,casado/a,41295
823,824,12000,7031,tipo_1,viudo/a,
824,825,8400,16309,tipo_3,soltero/a,
825,826,18000,17305,tipo_4,viudo/a,36760
826,827,12000,29857,tipo_10,casado/a,18662
827,828,18000,15187,tipo_3,soltero/a,
828,829,18000,10960,tipo_1,casado/a,
829,830,12000,42352,tipo_10,viudo/a,
830,831,12000,9829,tipo_1,casado/a,41066
831,832,8400,24313,tipo_7,viudo/a,41995
832,833,8400,17195,tipo_4,casado/a,
833,834,15000,27776,tipo_9,viudo/a,
834,835,0,25405,tipo_8,viudo/a,29927
835,836,8400,37068,tipo_10,viudo/a,
836,837,21000,31575,tipo_10,casado/a,36969
837,838,18000,22528,tipo_6,soltero/a,
838,839,12000,39801,tipo_10,soltero/a,
839,840,15000,32463,tipo_10,viudo/a,
840,841,8400,35052,tipo_10,casado/a,
841,842,0,40456,tipo_10,viudo/a,30112
842,843,12000,17904,tipo_4,viudo/a,27073
843,844,0,7325,tipo_1,casado/a,
844,845,18000,41357,tipo_10,soltero/a,
845,846,12000,32767,tipo_10,soltero/a,
846,847,0,19298,tipo_5,viudo/a,
847,848,12000,20181,tipo_5,casado/a,21631
848,849,8400,25547,tipo_8,soltero/a,
849,850,15000,28191,tipo_9,viudo/a,
850,851,15000,32324,tipo_10,soltero/a,9888
851,852,15000,29031,tipo_9,viudo/a,
852,853,8400,28392,tipo_9,casado/a,
853,854,15000,10852,tipo_1,viudo/a,
854,855,15000,8007,tipo_1,casado/a,
855,856,8400,10616,tipo_1,casado/a,
856,857,21000,7409,tipo_1,casado/a,
857,858,8400,36398,tipo_10,viudo/a,14998
858,859,12000,35496,tipo_10,soltero/a,
859,860,8400,29726,tipo_10,casado/a,
860,861,15000,19710,tipo_5,soltero/a,
861,862,12000,37296,tipo_10,soltero/a,
862,863,12000,6839,tipo_1,viudo/a,7960
863,864,0,12521,tipo_1,viudo/a,25368
864,865,12000,21317,tipo_6,viudo/a,
865,866,18000,37667,tipo_10,soltero/a,35629
866,867,0,28875,tipo_9,casado/a,35469
867,868,15000,18087,tipo_4,viudo/a,
868,869,8400,14004,tipo_2,viudo/a,
869,870,8400,12643,tipo_2,casado/a,7511
870,871,8400,10765,tipo_1,soltero/a,
871,872,15000,10233,tipo_1,soltero/a,
872,873,15000,32811,tipo_10,soltero/a,20532
873,874,21000,9489,tipo_1,casado/a,
874,875,21000,14098,tipo_2,viudo/a,
875,876,21000,13442,tipo_2,casado/a,
876,877,21000,16450,tipo_3,casado/a,20745
877,878,15000,14055,tipo_2,soltero/a,
878,879,18000,40028,tipo_10,casado/a,24947
879,880,21000,32353,tipo_10,viudo/a,
880,881,12000,42084,tipo_10,soltero/a,
881,882,15000,19230,tipo_5,viudo/a,
882,883,21000,36232,tipo_10,viudo/a,29015
883,884,0,38901,tipo_10,soltero/a,
884,885,0,24822,tipo_7,viudo/a,
885,886,15000,41078,tipo_10,casado/a,
886,887,0,11308,tipo_1,soltero/a,
887,888,8400,26855,tipo_8,viudo/a,25777
888,889,8400,14532,tipo_2,viudo/a,9170
889,890,21000,23759,tipo_7,soltero/a,
890,891,21000,13811,tipo_2,casado/a,22513
891,892,12000,25750,tipo_8,viudo/a,30871
892,893,0,31978,tipo_10,soltero/a,
893,894,8400,42395,tipo_10,casado/a,
894,895,15000,40537,tipo_10,casado/a,28833
895,896,18000,29350,tipo_9,viudo/a,
896,897,15000,22825,tipo_6,casado/a,12672
897,898,18000,23621,tipo_7,soltero/a,
898,899,0,9645,tipo_1,soltero/a,
899,900,12000,40531,tipo_10,casado/a,
900,901,0,25419,tipo_8,soltero/a,
901,902,12000,38355,tipo_10,soltero/a,
902,903,0,23888,tipo_7,viudo/a,35777
903,904,15000,31214,tipo_10,soltero/a,9223
904,905,18000,26516,tipo_8,viudo/a,42795
905,906,15000,42315,tipo_10,casado/a,
906,907,8400,38002,tipo_10,casado/a,
907,908,12000,14975,tipo_3,viudo/a,13260
908,909,12000,9468,tipo_1,soltero/a,
909,910,8400,19023,tipo_5,casado/a,23812
910,911,8400,19463,tipo_5,casado/a,33025
911,912,18000,10929,tipo_1,soltero/a,38704
912,913,8400,13752,tipo_2,viudo/a,
913,914,12000,31035,tipo_10,soltero/a,35943
914,915,12000,16540,tipo_3,soltero/a,
915,916,12000,29324,tipo_9,casado/a,
916,917,8400,26001,tipo_8,viudo/a,
917,918,21000,29499,tipo_10,viudo/a,
918,919,15000,33456,tipo_10,viudo/a,19892
919,920,0,28940,tipo_9,soltero/a,22395
920,921,0,28219,tipo_9,viudo/a,38385
921,922,15000,36618,tipo_10,viudo/a,28603
922,923,8400,26532,tipo_8,soltero/a,
923,924,8400,33456,tipo_10,casado/a,
924,925,0,11617,tipo_1,casado/a,
925,926,15000,33298,tipo_10,viudo/a,9389
926,927,12000,31711,tipo_10,viudo/a,27163
927,928,15000,36799,tipo_10,soltero/a,
928,929,12000,42065,tipo_10,viudo/a,22812
929,930,0,27354,tipo_9,viudo/a,38664
930,931,15000,17331,tipo_4,soltero/a,
931,932,21000,25790,tipo_8,viudo/a,39780
932,933,8400,40856,tipo_10,viudo/a,
933,934,0,28694,tipo_9,soltero/a,19573
934,935,18000,31249,tipo_10,viudo/a,
935,936,12000,37176,tipo_10,soltero/a,16640
936,937,0,39008,tipo_10,casado/a,24753
937,938,0,34872,tipo_10,casado/a,
938,939,21000,11730,tipo_1,soltero/a,
939,940,18000,23064,tipo_6,soltero/a,22455
940,941,12000,10301,tipo_1,soltero/a,36041
941,942,21000,17890,tipo_4,viudo/a,
942,943,15000,27598,tipo_9,viudo/a,
943,944,15000,29024,tipo_9,soltero/a,
944,945,0,18031,tipo_4,casado/a,
945,946,12000,24156,tipo_7,soltero/a,
946,947,15000,9178,tipo_1,viudo/a,9432
947,948,21000,22984,tipo_6,viudo/a,
948,949,8400,36871,tipo_10,casado/a,
949,950,12000,7832,tipo_1,soltero/a,
950,951,8400,25428,tipo_8,viudo/a,
951,952,8400,20867,tipo_5,viudo/a,30371
952,953,8400,13478,tipo_2,soltero/a,26177
953,954,15000,20254,tipo_5,viudo/a,14490
954,955,12000,11445,tipo_1,soltero/a,
955,956,18000,26366,tipo_8,casado/a,14083
956,957,15000,14712,tipo_3,viudo/a,
957,958,8400,12848,tipo_2,soltero/a,38384
958,959,0,40011,tipo_10,soltero/a,
959,960,15000,25772,tipo_8,casado/a,
960,961,12000,29237,tipo_9,casado/a,
961,962,15000,41555,tipo_10,soltero/a,8118
962,963,12000,18225,tipo_4,casado/a,37813
963,964,18000,27912,tipo_9,viudo/a,
964,965,0,8559,tipo_1,casado/a,
965,966,0,8859,tipo_1,soltero/a,
966,967,0,32812,tipo_10,casado/a,
967,968,12000,18712,tipo_4,casado/a,34836
968,969,18000,8669,tipo_1,viudo/a,27128
969,970,12000,33903,tipo_10,viudo/a,11193
970,971,18000,37623,tipo_10,soltero/a,23446
971,972,18000,23172,tipo_7,casado/a,
972,973,18000,24337,tipo_7,soltero/a,31982
973,974,15000,8682,tipo_1,casado/a,27075
974,975,18000,35729,tipo_10,soltero/a,34551
975,976,18000,24545,tipo_7,soltero/a,
976,977,8400,25005,tipo_7,soltero/a,
977,978,12000,35064,tipo_10,viudo/a,
978,979,12000,36568,tipo_10,casado/a,
979,980,8400,36402,tipo_10,casado/a,32188
980,981,15000,38112,tipo_10,viudo/a,25249
981,982,8400,16231,tipo_3,viudo/a,
982,983,8400,21832,tipo_6,viudo/a,16486
983,984,12000,34067,tipo_10,soltero/a,
984,985,15000,40003,tipo_10,viudo/a,
985,986,18000,16300,tipo_3,soltero/a,
986,987,21000,18351,tipo_4,viudo/a,35774
987,988,12000,18970,tipo_5,soltero/a,
988,989,12000,38535,tipo_10,soltero/a,20608
989,990,12000,29681,tipo_10,soltero/a,
990,991,0,16908,tipo_4,viudo/a,
991,992,12000,7990,tipo_1,soltero/a,36603
992,993,15000,19323,tipo_5,soltero/a,
993,994,0,14461,tipo_2,viudo/a,
994,995,21000,37717,tipo_10,soltero/a,
995,996,12000,7878,tipo_1,casado/a,
996,997,12000,21216,tipo_6,casado/a,
997,998,21000,14473,tipo_2,casado/a,
998,999,21000,9912,tipo_1,soltero/a,
999,1000,21000,34537,tipo_10,casado/a,
1000,1001,21000,38718,tipo_10,soltero/a,39755
1001,1002,15000,26519,tipo_8,viudo/a,
1002,1003,8400,12147,tipo_1,soltero/a,
1003,1004,18000,33507,tipo_10,viudo/a,
1004,1005,8400,19211,tipo_5,viudo/a,
1005,1006,0,26943,tipo_8,viudo/a,11074
1006,1007,8400,37190,tipo_10,soltero/a,
1007,1008,21000,9035,tipo_1,viudo/a,
1008,1009,21000,20041,tipo_5,soltero/a,
1009,1010,15000,8810,tipo_1,casado/a,27972
1010,1011,8400,39005,tipo_10,viudo/a,15328
1011,1012,0,11230,tipo_1,viudo/a,
1012,1013,18000,7777,tipo_1,soltero/a,
1013,1014,8400,19583,tipo_5,viudo/a,
1014,1015,18000,28700,tipo_9,viudo/a,29908
1015,1016,0,11473,tipo_1,viudo/a,26184
1016,1017,12000,38781,tipo_10,soltero/a,
1017,1018,21000,17635,tipo_4,soltero/a,
1018,1019,8400,40949,tipo_10,casado/a,
1019,1020,15000,38370,tipo_10,casado/a,
1020,1021,0,22147,tipo_6,viudo/a,32496
1021,1022,21000,16103,tipo_3,casado/a,17524
1022,1023,8400,42348,tipo_10,soltero/a,15176
1023,1024,15000,15293,tipo_3,soltero/a,
1024,1025,15000,34315,tipo_10,casado/a,
1025,1026,8400,31398,tipo_10,soltero/a,
1026,1027,0,38401,tipo_10,soltero/a,
1027,1028,21000,13744,tipo_2,viudo/a,37254
1028,1029,8400,28264,tipo_9,soltero/a,41851
1029,1030,8400,42550,tipo_10,casado/a,22435
1030,1031,18000,12911,tipo_2,casado/a,
1031,1032,0,17422,tipo_4,soltero/a,
1032,1033,15000,23659,tipo_7,viudo/a,
1033,1034,0,42383,tipo_10,casado/a,
1034,1035,12000,42169,tipo_10,soltero/a,
1035,1036,15000,28584,tipo_9,soltero/a,
1036,1037,0,36714,tipo_10,soltero/a,13596
1037,1038,15000,24777,tipo_7,casado/a,40469
1038,1039,0,27631,tipo_9,soltero/a,
1039,1040,15000,15719,tipo_3,soltero/a,11569
1040,1041,0,17647,tipo_4,soltero/a,
1041,1042,21000,40434,tipo_10,viudo/a,13154
1042,1043,12000,21308,tipo_6,soltero/a,
1043,1044,0,26944,tipo_8,soltero/a,42099
1044,1045,0,31414,tipo_10,casado/a,42190
1045,1046,15000,11811,tipo_1,casado/a,
1046,1047,15000,39469,tipo_10,soltero/a,
1047,1048,21000,31374,tipo_10,soltero/a,
1048,1049,15000,16523,tipo_3,casado/a,
1049,1050,0,34245,tipo_10,casado/a,26893
1050,1051,0,27558,tipo_9,soltero/a,
1051,1052,12000,31945,tipo_10,soltero/a,
1052,1053,0,13051,tipo_2,casado/a,
1053,1054,21000,23357,tipo_7,soltero/a,
1054,1055,0,34723,tipo_10,viudo/a,
1055,1056,0,40315,tipo_10,soltero/a,10963
1056,1057,18000,28353,tipo_9,casado/a,14239
1057,1058,18000,22750,tipo_6,viudo/a,
1058,1059,18000,42408,tipo_10,viudo/a,26163
1059,1060,15000,7182,tipo_1,soltero/a,11609
1060,1061,18000,38997,tipo_10,soltero/a,15193
1061,1062,15000,13045,tipo_2,casado/a,
1062,1063,8400,11551,tipo_1,viudo/a,
1063,1064,18000,19859,tipo_5,viudo/a,30478
1064,1065,8400,9126,tipo_1,soltero/a,
1065,1066,12000,17789,tipo_4,viudo/a,38574
1066,1067,0,17339,tipo_4,soltero/a,17470
1067,1068,12000,17718,tipo_4,viudo/a,
1068,1069,0,34960,tipo_10,soltero/a,
1069,1070,0,35216,tipo_10,viudo/a,35325
1070,1071,0,30370,tipo_10,casado/a,
1071,1072,15000,14878,tipo_3,soltero/a,
1072,1073,0,20499,tipo_5,viudo/a,15680
1073,1074,12000,17654,tipo_4,viudo/a,
1074,1075,0,18061,tipo_4,soltero/a,
1075,1076,15000,34421,tipo_10,viudo/a,
1076,1077,0,28207,tipo_9,casado/a,
1077,1078,18000,24851,tipo_7,viudo/a,
1078,1079,8400,6941,tipo_1,casado/a,
1079,1080,15000,40232,tipo_10,viudo/a,21096
1080,1081,18000,27717,tipo_9,casado/a,
1081,1082,15000,21111,tipo_6,soltero/a,
1082,1083,18000,15910,tipo_3,viudo/a,
1083,1084,12000,28972,tipo_9,casado/a,
1084,1085,18000,20573,tipo_5,viudo/a,40325
1085,1086,8400,17741,tipo_4,soltero/a,
1086,1087,18000,24806,tipo_7,casado/a,
1087,1088,15000,9565,tipo_1,casado/a,30200
1088,1089,21000,24907,tipo_7,casado/a,9586
1089,1090,21000,11007,tipo_1,viudo/a,
1090,1091,0,14595,tipo_2,soltero/a,
1091,1092,12000,33723,tipo_10,casado/a,
1092,1093,0,9540,tipo_1,viudo/a,19676
1093,1094,0,36821,tipo_10,soltero/a,
1094,1095,0,30272,tipo_10,soltero/a,
1095,1096,12000,28467,tipo_9,viudo/a,
1096,1097,8400,18523,tipo_4,viudo/a,
1097,1098,0,12907,tipo_2,soltero/a,
1098,1099,21000,9019,tipo_1,viudo/a,
1099,1100,8400,30960,tipo_10,viudo/a,22391
1100,1101,18000,10520,tipo_1,casado/a,
1101,1102,0,26494,tipo_8,casado/a,
1102,1103,8400,31874,tipo_10,viudo/a,19679
1103,1104,18000,6801,tipo_1,soltero/a,
1104,1105,8400,19993,tipo_5,soltero/a,
1105,1106,12000,32532,tipo_10,soltero/a,27005
1106,1107,18000,7528,tipo_1,casado/a,
1107,1108,12000,25170,tipo_7,viudo/a,
1108,1109,8400,19611,tipo_5,casado/a,
1109,1110,0,37556,tipo_10,viudo/a,25765
1110,1111,18000,39001,tipo_10,soltero/a,
1111,1112,15000,14617,tipo_2,casado/a,
1112,1113,21000,19940,tipo_5,casado/a,
1113,1114,8400,40479,tipo_10,viudo/a,
1114,1115,21000,9595,tipo_1,viudo/a,25585
1115,1116,18000,18562,tipo_4,soltero/a,
1116,1117,18000,33269,tipo_10,soltero/a,17200
1117,1118,8400,18012,tipo_4,casado/a,39324
1118,1119,8400,19502,tipo_5,viudo/a,
1119,1120,21000,15768,tipo_3,soltero/a,
1120,1121,0,23004,tipo_6,casado/a,
1121,1122,8400,12588,tipo_1,soltero/a,
1122,1123,18000,20086,tipo_5,viudo/a,
1123,1124,8400,11766,tipo_1,soltero/a,
1124,1125,8400,22210,tipo_6,soltero/a,37476
1125,1126,12000,41148,tipo_10,viudo/a,27675
1126,1127,0,23033,tipo_6,casado/a,26857
1127,1128,21000,28846,tipo_9,soltero/a,
1128,1129,12000,38922,tipo_10,casado/a,25224
1129,1130,12000,33343,tipo_10,casado/a,38520
1130,1131,15000,7449,tipo_1,viudo/a,
1131,1132,18000,21455,tipo_6,soltero/a,
1132,1133,12000,20400,tipo_5,viudo/a,
1133,1134,0,11183,tipo_1,viudo/a,
1134,1135,0,15915,tipo_3,casado/a,
1135,1136,12000,29951,tipo_10,viudo/a,
1136,1137,8400,36044,tipo_10,soltero/a,
1137,1138,15000,42154,tipo_10,viudo/a,
1138,1139,0,13540,tipo_2,casado/a,40753
1139,1140,21000,17982,tipo_4,soltero/a,16109
1140,1141,15000,33671,tipo_10,soltero/a,27302
1141,1142,12000,18558,tipo_4,viudo/a,40257
1142,1143,8400,14030,tipo_2,casado/a,
1143,1144,18000,7583,tipo_1,soltero/a,29638
1144,1145,12000,24992,tipo_7,soltero/a,32953
1145,1146,8400,42139,tipo_10,viudo/a,
